dataset,column,value
sales_dataset,order_id,38-7603760
sales_dataset,order_id,35-6942653
sales_dataset,order_id,40-0265810
sales_dataset,order_id,63-7370049
sales_dataset,order_id,78-6165949
sales_dataset,order_id,00-6227453
sales_dataset,order_id,29-9208067
sales_dataset,order_id,73-3910940
sales_dataset,order_id,55-2128150
sales_dataset,order_id,52-3394023
sales_dataset,order_id,38-2806168
sales_dataset,order_id,97-5905883
sales_dataset,order_id,29-3662564
sales_dataset,order_id,38-8840357
sales_dataset,order_id,03-8586261
sales_dataset,order_id,80-1894360
sales_dataset,order_id,35-9605742
sales_dataset,order_id,73-6329299
sales_dataset,order_id,53-0615558
sales_dataset,order_id,97-1288901
sales_dataset,order_id,51-0837613
sales_dataset,order_id,53-3803984
sales_dataset,order_id,65-0414599
sales_dataset,order_id,65-4008552
sales_dataset,order_id,61-7979087
sales_dataset,order_id,98-4157323
sales_dataset,order_id,18-1809309
sales_dataset,order_id,58-5376153
sales_dataset,order_id,85-2223377
sales_dataset,order_id,46-5327740
sales_dataset,order_id,79-1331359
sales_dataset,order_id,16-2824654
sales_dataset,order_id,40-5308505
sales_dataset,order_id,84-1745028
sales_dataset,order_id,03-3965480
sales_dataset,order_id,51-5324396
sales_dataset,order_id,46-6076582
sales_dataset,order_id,45-5157875
sales_dataset,order_id,70-9378988
sales_dataset,order_id,11-8965256
sales_dataset,order_id,25-6133000
sales_dataset,order_id,95-1195568
sales_dataset,order_id,85-1464621
sales_dataset,order_id,24-7985425
sales_dataset,order_id,80-4161102
sales_dataset,order_id,73-9246627
sales_dataset,order_id,32-3994860
sales_dataset,order_id,36-3410564
sales_dataset,order_id,96-7618409
sales_dataset,order_id,42-1879788
sales_dataset,order_id,88-7664123
sales_dataset,order_id,35-1705563
sales_dataset,order_id,15-8765160
sales_dataset,order_id,39-5953116
sales_dataset,order_id,75-7848944
sales_dataset,order_id,02-6830973
sales_dataset,order_id,95-4281933
sales_dataset,order_id,23-3084772
sales_dataset,order_id,17-4401585
sales_dataset,order_id,97-6414953
sales_dataset,order_id,75-5380350
sales_dataset,order_id,03-5073152
sales_dataset,order_id,94-0623186
sales_dataset,order_id,66-5810051
sales_dataset,order_id,34-8443139
sales_dataset,order_id,89-0300778
sales_dataset,order_id,48-3484986
sales_dataset,order_id,03-0455038
sales_dataset,order_id,80-5258827
sales_dataset,order_id,50-0376562
sales_dataset,order_id,84-2614836
sales_dataset,order_id,53-3568171
sales_dataset,order_id,63-6767584
sales_dataset,order_id,43-7205800
sales_dataset,order_id,72-9074281
sales_dataset,order_id,60-8661261
sales_dataset,order_id,38-8230515
sales_dataset,order_id,84-0565956
sales_dataset,order_id,53-4511393
sales_dataset,order_id,09-3959499
sales_dataset,order_id,33-2816759
sales_dataset,order_id,98-9382686
sales_dataset,order_id,21-2097342
sales_dataset,order_id,01-6573793
sales_dataset,order_id,51-9052860
sales_dataset,order_id,18-3315246
sales_dataset,order_id,86-7866497
sales_dataset,order_id,79-4826735
sales_dataset,order_id,29-5158368
sales_dataset,order_id,30-8215510
sales_dataset,order_id,99-3651863
sales_dataset,order_id,29-6521179
sales_dataset,order_id,30-0037690
sales_dataset,order_id,98-5774102
sales_dataset,order_id,66-6360568
sales_dataset,order_id,71-3278650
sales_dataset,order_id,42-8394841
sales_dataset,order_id,55-6785409
sales_dataset,order_id,85-9541179
sales_dataset,order_id,28-6038070
sales_dataset,order_id,45-2229786
sales_dataset,order_id,09-7737652
sales_dataset,order_id,50-0521963
sales_dataset,order_id,36-8783637
sales_dataset,order_id,81-0573181
sales_dataset,order_id,00-2549549
sales_dataset,order_id,59-0348389
sales_dataset,order_id,55-1050582
sales_dataset,order_id,34-5150360
sales_dataset,order_id,80-7090422
sales_dataset,order_id,54-2767741
sales_dataset,order_id,34-0783331
sales_dataset,order_id,49-7876403
sales_dataset,order_id,19-9073616
sales_dataset,order_id,72-3928347
sales_dataset,order_id,42-7027181
sales_dataset,order_id,04-6161825
sales_dataset,order_id,40-8287610
sales_dataset,order_id,60-8083173
sales_dataset,order_id,68-1806238
sales_dataset,order_id,73-4380400
sales_dataset,order_id,49-8489293
sales_dataset,order_id,64-4923214
sales_dataset,order_id,32-5562588
sales_dataset,order_id,35-4712641
sales_dataset,order_id,15-5167065
sales_dataset,order_id,32-2110689
sales_dataset,order_id,94-8641337
sales_dataset,order_id,24-6905998
sales_dataset,order_id,82-2837449
sales_dataset,order_id,46-4560578
sales_dataset,order_id,19-5610175
sales_dataset,order_id,81-9170157
sales_dataset,order_id,53-1326953
sales_dataset,order_id,75-6038587
sales_dataset,order_id,94-8026718
sales_dataset,order_id,09-3668672
sales_dataset,order_id,90-2797129
sales_dataset,order_id,57-4142025
sales_dataset,order_id,88-8981595
sales_dataset,order_id,35-0548738
sales_dataset,order_id,96-5143420
sales_dataset,order_id,85-8092784
sales_dataset,order_id,47-8186791
sales_dataset,order_id,80-5941460
sales_dataset,order_id,67-3672347
sales_dataset,order_id,92-5154775
sales_dataset,order_id,61-8262308
sales_dataset,order_id,34-4313860
sales_dataset,order_id,44-9239029
sales_dataset,order_id,61-0532585
sales_dataset,order_id,16-9079414
sales_dataset,order_id,20-3384992
sales_dataset,order_id,45-5963143
sales_dataset,order_id,34-9966345
sales_dataset,order_id,15-2948501
sales_dataset,order_id,61-7521706
sales_dataset,order_id,99-9021526
sales_dataset,order_id,71-4782689
sales_dataset,order_id,61-4610981
sales_dataset,order_id,42-5303223
sales_dataset,order_id,60-6055725
sales_dataset,order_id,44-2994974
sales_dataset,order_id,98-5721101
sales_dataset,order_id,34-6603897
sales_dataset,order_id,99-7842298
sales_dataset,order_id,45-3965395
sales_dataset,order_id,24-7300640
sales_dataset,order_id,58-7865136
sales_dataset,order_id,98-3280428
sales_dataset,order_id,86-9456489
sales_dataset,order_id,70-7426559
sales_dataset,order_id,82-2840501
sales_dataset,order_id,24-4511396
sales_dataset,order_id,84-0460695
sales_dataset,order_id,09-3404706
sales_dataset,order_id,75-3776704
sales_dataset,order_id,47-5051773
sales_dataset,order_id,56-2783503
sales_dataset,order_id,78-7812852
sales_dataset,order_id,87-9980890
sales_dataset,order_id,17-3240628
sales_dataset,order_id,24-2679038
sales_dataset,order_id,51-2167412
sales_dataset,order_id,76-2146784
sales_dataset,order_id,99-0564964
sales_dataset,order_id,67-7432229
sales_dataset,order_id,15-0224516
sales_dataset,order_id,92-3687989
sales_dataset,order_id,59-5568557
sales_dataset,order_id,99-5465830
sales_dataset,order_id,84-9385946
sales_dataset,order_id,82-1337530
sales_dataset,order_id,71-0122842
sales_dataset,order_id,81-5976459
sales_dataset,order_id,21-2965409
sales_dataset,order_id,75-6638402
sales_dataset,order_id,81-9757849
sales_dataset,order_id,03-3136289
sales_dataset,order_id,20-0021649
sales_dataset,order_id,32-9007470
sales_dataset,order_id,63-0694419
sales_dataset,order_id,75-7245546
sales_dataset,order_id,98-9112505
sales_dataset,order_id,78-8602908
sales_dataset,order_id,63-6848448
sales_dataset,order_id,56-7081196
sales_dataset,order_id,00-3338378
sales_dataset,order_id,05-2359767
sales_dataset,order_id,28-6585323
sales_dataset,order_id,01-6107437
sales_dataset,order_id,03-7559332
sales_dataset,order_id,58-7703341
sales_dataset,order_id,18-8528486
sales_dataset,order_id,48-3190394
sales_dataset,order_id,10-0386535
sales_dataset,order_id,14-4225824
sales_dataset,order_id,86-0928074
sales_dataset,order_id,59-9184649
sales_dataset,order_id,39-5658730
sales_dataset,order_id,75-9585763
sales_dataset,order_id,63-0813030
sales_dataset,order_id,80-8019337
sales_dataset,order_id,92-4106004
sales_dataset,order_id,47-9920494
sales_dataset,order_id,29-8979189
sales_dataset,order_id,70-7107956
sales_dataset,order_id,82-2972108
sales_dataset,order_id,54-5107115
sales_dataset,order_id,26-1771681
sales_dataset,order_id,87-0122224
sales_dataset,order_id,63-5897834
sales_dataset,order_id,46-5576111
sales_dataset,order_id,94-3509391
sales_dataset,order_id,77-6124790
sales_dataset,order_id,45-8314773
sales_dataset,order_id,50-1695443
sales_dataset,order_id,68-6382353
sales_dataset,order_id,34-8903845
sales_dataset,order_id,10-5899580
sales_dataset,order_id,41-6407014
sales_dataset,order_id,39-1945268
sales_dataset,order_id,30-6005742
sales_dataset,order_id,49-9010863
sales_dataset,order_id,58-2235320
sales_dataset,order_id,49-1743669
sales_dataset,order_id,03-6962760
sales_dataset,order_id,42-2477150
sales_dataset,order_id,82-9740062
sales_dataset,order_id,13-4700827
sales_dataset,order_id,20-9472915
sales_dataset,order_id,02-8721192
sales_dataset,order_id,76-0774122
sales_dataset,order_id,40-9114557
sales_dataset,order_id,64-8300193
sales_dataset,order_id,61-3294149
sales_dataset,order_id,85-3690127
sales_dataset,order_id,95-1516475
sales_dataset,order_id,34-7627348
sales_dataset,order_id,74-0191565
sales_dataset,order_id,35-1708827
sales_dataset,order_id,30-4045249
sales_dataset,order_id,25-1045028
sales_dataset,order_id,70-5224180
sales_dataset,order_id,57-0945292
sales_dataset,order_id,17-3994138
sales_dataset,order_id,52-3693331
sales_dataset,order_id,45-8966277
sales_dataset,order_id,55-2137809
sales_dataset,order_id,87-1399932
sales_dataset,order_id,35-0173281
sales_dataset,order_id,83-0606533
sales_dataset,order_id,76-5324325
sales_dataset,order_id,39-8642490
sales_dataset,order_id,33-4022317
sales_dataset,order_id,31-7667796
sales_dataset,order_id,19-0320558
sales_dataset,order_id,09-6527060
sales_dataset,order_id,91-6738094
sales_dataset,order_id,46-5580805
sales_dataset,order_id,09-9618844
sales_dataset,order_id,60-0610487
sales_dataset,order_id,89-7513050
sales_dataset,order_id,90-3993986
sales_dataset,order_id,98-2574776
sales_dataset,order_id,22-1266257
sales_dataset,order_id,69-1300467
sales_dataset,order_id,20-6735303
sales_dataset,order_id,91-6673445
sales_dataset,order_id,76-0164425
sales_dataset,order_id,72-1300449
sales_dataset,order_id,15-3943365
sales_dataset,order_id,44-0517932
sales_dataset,order_id,46-1054213
sales_dataset,order_id,34-5793997
sales_dataset,order_id,50-2002828
sales_dataset,order_id,20-6477396
sales_dataset,order_id,15-3268783
sales_dataset,order_id,77-9240051
sales_dataset,order_id,68-8279682
sales_dataset,order_id,36-7939842
sales_dataset,order_id,54-1473475
sales_dataset,order_id,77-1100434
sales_dataset,order_id,18-0945763
sales_dataset,order_id,19-3013452
sales_dataset,order_id,48-7662634
sales_dataset,order_id,95-4388709
sales_dataset,order_id,20-7636879
sales_dataset,order_id,58-1975365
sales_dataset,order_id,98-6563368
sales_dataset,order_id,22-0725785
sales_dataset,order_id,42-2765593
sales_dataset,order_id,24-9702599
sales_dataset,order_id,58-1079558
sales_dataset,order_id,20-3125420
sales_dataset,order_id,68-3583935
sales_dataset,order_id,43-1236055
sales_dataset,order_id,85-4014655
sales_dataset,order_id,18-7077174
sales_dataset,order_id,00-5823706
sales_dataset,order_id,42-2439801
sales_dataset,order_id,24-4272786
sales_dataset,order_id,34-0265266
sales_dataset,order_id,17-8884817
sales_dataset,order_id,49-6263811
sales_dataset,order_id,22-0156233
sales_dataset,order_id,91-7447818
sales_dataset,order_id,96-0180648
sales_dataset,order_id,13-0740797
sales_dataset,order_id,17-5553034
sales_dataset,order_id,51-0685379
sales_dataset,order_id,45-6860897
sales_dataset,order_id,38-1449694
sales_dataset,order_id,02-2183787
sales_dataset,order_id,23-8271333
sales_dataset,order_id,95-6935153
sales_dataset,order_id,58-8969119
sales_dataset,order_id,90-4449856
sales_dataset,order_id,13-0624842
sales_dataset,order_id,44-6718687
sales_dataset,order_id,33-6126082
sales_dataset,order_id,59-2480731
sales_dataset,order_id,58-8728288
sales_dataset,order_id,38-5910704
sales_dataset,order_id,22-4332301
sales_dataset,order_id,78-2307905
sales_dataset,order_id,31-6770318
sales_dataset,order_id,93-2627296
sales_dataset,order_id,32-2114915
sales_dataset,order_id,22-3969127
sales_dataset,order_id,44-5200140
sales_dataset,order_id,26-9990483
sales_dataset,order_id,65-2343846
sales_dataset,order_id,92-0523700
sales_dataset,order_id,37-5025811
sales_dataset,order_id,84-7042200
sales_dataset,order_id,06-4416964
sales_dataset,order_id,25-4970452
sales_dataset,order_id,42-7823733
sales_dataset,order_id,84-4478396
sales_dataset,order_id,00-7031798
sales_dataset,order_id,53-7769693
sales_dataset,order_id,05-2772504
sales_dataset,order_id,90-2194359
sales_dataset,order_id,79-3154360
sales_dataset,order_id,37-6449638
sales_dataset,order_id,30-2982340
sales_dataset,order_id,35-9372764
sales_dataset,order_id,07-3201531
sales_dataset,order_id,77-0650807
sales_dataset,order_id,44-2757396
sales_dataset,order_id,22-7259031
sales_dataset,order_id,60-6986682
